1351,2016-01-22,10649,27,3,False
1186,2016-01-22,10649,27,1,True
1325,2016-01-22,10649,27,1,False
1187,2016-01-22,10649,27,1,True
1131,2016-01-22,10649,27,2,True
1266,2016-01-22,10649,27,1,True
1280,2016-01-22,10649,27,3,False
1256,2016-01-22,10649,27,2,False
1269,2015-12-26,10441,2,2,False
1312,2015-12-26,10441,2,1,False
1491,2015-12-26,10441,2,3,False
1148,2015-12-26,10441,2,1,True
1333,2015-12-26,10441,2,2,False
1362,2015-12-26,10441,2,4,False
1258,2015-12-26,10441,2,2,False
1282,2015-12-26,10441,2,2,False
1167,2015-12-26,10441,2,1,True
1213,2015-12-26,10441,2,1,True
1169,2015-12-26,10441,2,1,True
1242,2015-12-26,10441,2,2,True
1375,2015-12-26,10441,2,3,False
1494,2015-12-26,10441,30,2,False
1286,2015-12-26,10441,30,2,True
1278,2015-12-26,10441,30,2,False
1356,2015-12-26,10441,30,3,False
1350,2015-12-26,10441,30,1,True
1284,2015-12-26,10441,30,3,False
1291,2015-12-26,10441,30,2,False
1442,2015-12-26,10441,30,1,True
1110,2015-12-26,10441,30,1,True
1178,2015-12-26,10441,30,1,False
1161,2015-12-26,10441,30,1,True
1385,2015-12-26,10441,30,2,False
1249,2015-11-08,10093,6,2,False
1400,2015-11-08,10093,6,2,False
1150,2015-11-08,10093,6,1,True
1237,2015-11-08,10093,6,2,False
1415,2015-11-08,10093,6,2,False
1413,2015-11-08,10093,6,1,False
1118,2015-11-08,10093,6,1,True
1188,2015-11-08,10093,6,1,True
1101,2015-11-08,10093,6,1,True
1332,2015-11-08,10093,6,3,False
1313,2015-11-08,10093,6,2,True
1265,2015-11-08,10093,6,3,False
1032,2015-11-08,10093,12,1,True
1012,2015-11-08,10093,12,2,False
1044,2015-11-08,10093,12,1,True
1004,2015-11-08,10093,12,2,False
1034,2015-11-08,10093,12,4,False
1033,2015-11-08,10093,12,1,True
1078,2015-11-08,10093,12,3,False
1064,2015-11-08,10093,12,3,False
1025,2015-11-08,10093,12,1,True
1020,2015-11-08,10093,12,1,True
1087,2015-11-08,10093,12,2,False
1145,2015-12-30,10477,18,1,True
1431,2015-12-30,10477,18,2,False
1217,2015-12-30,10477,18,3,False
1159,2015-12-30,10477,18,2,False
1235,2015-12-30,10477,18,1,True
1361,2015-12-30,10477,18,4,False
1132,2015-12-30,10477,18,1,True
1225,2015-12-30,10477,18,3,False
1236,2015-12-30,10477,18,3,False
1139,2015-12-30,10477,18,1,True
1199,2015-12-30,10477,18,1,False
1318,2015-12-30,10477,18,2,True
1414,2015-12-30,10477,18,2,False
1127,2015-12-30,10477,29,3,False
1321,2015-12-30,10477,29,1,True
1433,2015-12-30,10477,29,2,False
1243,2015-12-30,10477,29,1,True
1363,2015-12-30,10477,29,1,True
1322,2015-12-30,10477,29,1,False
1172,2015-12-30,10477,29,2,False
1122,2015-12-30,10477,29,1,True
1283,2015-12-30,10477,29,2,False
1425,2015-12-30,10477,29,2,False
1200,2015-12-30,10477,29,2,True
1411,2015-12-30,10477,29,3,False
1005,2015-11-11,10118,15,1,True
1016,2015-11-11,10118,15,1,True
1028,2015-11-11,10118,15,3,False
1024,2015-11-11,10118,15,1,True
1027,2015-11-11,10118,15,2,False
1070,2015-11-11,10118,15,2,False
1001,2015-11-11,10118,15,2,False
1041,2015-11-11,10118,15,1,True
1061,2015-11-11,10118,15,1,True
1086,2015-11-11,10118,15,4,False
1014,2015-11-11,10118,15,3,False
1010,2015-11-11,10118,15,2,False
1096,2015-11-11,10118,15,3,False
